"","term","estimate"
"2259","zRH",268.262355858832
"2260","log10Dref",2.25417754416882
"2261","zT",30.1514423784474
"2262","zRH",274.426404224834
"2263","log10Dref",2.3273380439203
"2264","zT",29.3049928310432
"2265","zRH",255.682228338724
"2266","log10Dref",2.4680949097349
"2267","zT",28.5893992030606
"2268","zRH",186.718957047384
"2269","log10Dref",2.45048607715971
"2270","zT",28.6252509283241
"2271","zRH",177.826105318245
"2272","log10Dref",2.27453209803411
"2273","zT",29.3162154140017
"2274","zRH",260.690344083963
"2275","log10Dref",2.25781471505844
"2276","zT",29.743382056721
"2277","zRH",337.687737231283
"2278","log10Dref",2.56941517755297
"2279","zT",27.8523807528053
"2280","zRH",135.872781780967
"2281","log10Dref",2.33992036121926
"2282","zT",29.5214125024896
"2283","zRH",339.777078573516
"2284","log10Dref",2.22864391517756
"2285","zT",30.0496434777548
"2286","zRH",283.57305395768
"2287","log10Dref",2.42675593392236
"2288","zT",28.8712273608307
"2289","zRH",193.657948414005
"2290","log10Dref",2.24000196831127
"2291","zT",29.8683428322987
"2292","zRH",357.946068108789
"2293","log10Dref",2.39309750283266
"2294","zT",28.7197454657549
"2295","zRH",207.755010176579
"2296","log10Dref",2.26340540953153
"2297","zT",29.8666730147066
"2298","zRH",209.596391594594
"2299","log10Dref",2.4085219067507
"2300","zT",28.864458536557
"2301","zRH",160.825796764911
"2302","log10Dref",2.4517086460776
"2303","zT",28.0679141460186
"2304","zRH",309.066213001914
"2305","log10Dref",2.31599416242816
"2306","zT",28.7554821218208
"2307","zRH",195.163926567345
"2308","log10Dref",2.4045893928395
"2309","zT",28.7575529862404
"2310","zRH",355.363408288657
"2311","log10Dref",2.3263822355497
"2312","zT",30.0320180812653
"2313","zRH",240.231545000506
"2314","log10Dref",2.37951881602393
"2315","zT",28.2385953319213
"2316","zRH",421.946807476964
"2317","log10Dref",2.17188479967426
"2318","zT",29.2550120447194
"2319","zRH",400.791109381412
"2320","log10Dref",2.26022135257215
"2321","zT",29.3497190985901
"2322","zRH",326.391959869832
"2323","log10Dref",2.39925278694409
"2324","zT",28.7380640945522
"2325","zRH",196.192568768886
"2326","log10Dref",2.28438884985059
"2327","zT",29.5392886094953
"2328","zRH",362.803530429218
"2329","log10Dref",2.28432127883478
"2330","zT",29.5918406494351
"2331","zRH",375.134037043914
"2332","log10Dref",2.52146849236521
"2333","zT",28.4082052337611
"2334","zRH",200.900930848312
"2335","log10Dref",2.31827332777231
"2336","zT",29.2095140903209
"2337","zRH",273.978673142059
"2338","log10Dref",2.27229608468128
"2339","zT",29.8848589945377
"2340","zRH",315.851640739479
"2341","log10Dref",2.48547172359407
"2342","zT",28.2089551630023
"2343","zRH",147.497210689798
"2344","log10Dref",2.51528946886586
"2345","zT",28.368855944895
"2346","zRH",163.335469582999
"2347","log10Dref",2.28183042669384
"2348","zT",29.4485784694489
"2349","zRH",433.284695469326
"2350","log10Dref",2.50710164196243
"2351","zT",28.5616250291893
"2352","zRH",158.741866239213
"2353","log10Dref",2.31571827602898
"2354","zT",29.4047096465018
"2355","zRH",220.579420299343
"2356","log10Dref",2.35407496287892
"2357","zT",28.7201461520202
"2358","zRH",201.869984790664
"2359","log10Dref",2.34195605797374
"2360","zT",28.5635260573467
"2361","zRH",295.270044983383
"2362","log10Dref",2.37674304656859
"2363","zT",29.0873372531589
"2364","zRH",275.676705917146
"2365","log10Dref",2.37665576928001
"2366","zT",28.7056327653128
"2367","zRH",343.272886042613
"2368","log10Dref",2.37186958378647
"2369","zT",28.3804469795346
"2370","zRH",245.292609858895
"2371","log10Dref",2.42407855593391
"2372","zT",28.5002891805041
"2373","zRH",191.205130879037
"2374","log10Dref",2.2480215547562
"2375","zT",28.8115218714354
"2376","zRH",674.336275865015
"2377","log10Dref",2.3320819446952
"2378","zT",28.5098660101574
"2379","zRH",325.646309700862
"2380","log10Dref",2.37307432745389
"2381","zT",29.6563825558316
"2382","zRH",181.569954053625
"2383","log10Dref",2.39532582279675
"2384","zT",29.3088586692489
"2385","zRH",268.204700021852
"2386","log10Dref",2.34710433930495
"2387","zT",29.247938490626
"2388","zRH",318.349867424526
"2389","log10Dref",2.3384936926623
"2390","zT",28.9657374586494
"2391","zRH",257.099000353681
"2392","log10Dref",2.41923939993862
"2393","zT",28.9471122331379
"2394","zRH",257.341654022573
"2395","log10Dref",2.49313536908929
"2396","zT",28.4331299379837
"2397","zRH",174.731539981368
"2398","log10Dref",2.35876277263466
"2399","zT",28.9701045846848
"2400","zRH",315.495989864271
"2401","log10Dref",2.23748905065209
"2402","zT",29.4639256187601
"2403","zRH",442.389220786272
"2404","log10Dref",2.47304185949009
"2405","zT",28.1087367651837
"2406","zRH",185.404934535064
"2407","log10Dref",2.29324062607014
"2408","zT",29.1850190520713
"2409","zRH",479.324298363152
"2410","log10Dref",2.1865967545607
"2411","zT",29.3775850906627
"2412","zRH",537.550981778385
"2413","log10Dref",2.4770095729218
"2414","zT",28.6628074727508
"2415","zRH",143.366180916176
"2416","log10Dref",2.29409242967189
"2417","zT",29.4732159136087
"2418","zRH",384.364938737021
"2419","log10Dref",2.36957331322565
"2420","zT",28.223478417467
"2421","zRH",268.737999957194
"2422","log10Dref",2.22761070480412
"2423","zT",29.9241172886638
"2424","zRH",333.601920479307
"2425","log10Dref",2.31415605626841
"2426","zT",30.1443638106958
"2427","zRH",244.180319116744
"2428","log10Dref",2.46938812070392
"2429","zT",27.9213091133908
"2430","zRH",232.71446896708
"2431","log10Dref",2.3951709046807
"2432","zT",27.9504853741237
"2433","zRH",383.504980159062
"2434","log10Dref",2.41758019057597
"2435","zT",29.267330107066
"2436","zRH",213.078073148744
"2437","log10Dref",2.35214202536164
"2438","zT",28.61995651465
"2439","zRH",276.108142756758
"2440","log10Dref",2.25954419149927
"2441","zT",29.3590281301849
"2442","zRH",273.210976149651
"2443","log10Dref",2.41239347991904
"2444","zT",28.903588898856
"2445","zRH",259.73763591762
"2446","log10Dref",2.23529207841512
"2447","zT",30.404782351135
"2448","zRH",288.932399003688
"2449","log10Dref",2.22690523903599
"2450","zT",29.299709883706
"2451","zRH",531.272293432931
"2452","log10Dref",2.35537629624301
"2453","zT",28.8284066060443
"2454","zRH",385.612068257967
"2455","log10Dref",2.39339100833423
"2456","zT",28.8556628741809
"2457","zRH",172.821775133021
"2458","log10Dref",2.37276370448004
"2459","zT",28.9708605018409
"2460","zRH",200.479886695158
"2461","log10Dref",2.36349715496666
"2462","zT",29.0405662885179
"2463","zRH",175.940198306403
"2464","log10Dref",2.49011689231536
"2465","zT",28.6663268913475
"2466","zRH",208.795573816507
"2467","log10Dref",2.30218505333691
"2468","zT",28.61870475259
"2469","zRH",330.132811663565
"2470","log10Dref",2.33859339177071
"2471","zT",28.7100332949448
"2472","zRH",261.148917178942
"2473","log10Dref",2.49956804454898
"2474","zT",28.6230843798497
"2475","zRH",167.190449021319
"2476","log10Dref",2.50649348313843
"2477","zT",28.248952072439
"2478","zRH",162.876137616869
"2479","log10Dref",2.24979776508202
"2480","zT",28.9667497259757
"2481","zRH",379.477581718627
"2482","log10Dref",2.29516004581276
"2483","zT",29.7032491024753
"2484","zRH",352.110391634874
"2485","log10Dref",2.41457759574864
"2486","zT",28.9585176013656
"2487","zRH",226.067482203558
"2488","log10Dref",2.3724954246831
"2489","zT",28.7360180909231
"2490","zRH",152.041049986433
"2491","log10Dref",2.46112500192212
"2492","zT",27.8866508155146
"2493","zRH",214.885247477643
"2494","log10Dref",2.25252766662546
"2495","zT",28.7244023456232
"2496","zRH",432.390485432345
"2497","log10Dref",2.34162426694551
"2498","zT",29.0212930833672
"2499","zRH",406.045105376473
"2500","log10Dref",2.41269868575648
"2501","zT",28.5288758389301
"2502","zRH",250.988939562008
"2503","log10Dref",2.35662495820802
"2504","zT",29.6598645245133
"2505","zRH",240.178140917024
"2506","log10Dref",2.37213263244356
"2507","zT",28.0589460767785
"2508","zRH",328.666634906031
"2509","log10Dref",2.40051361114609
"2510","zT",28.4613634985026
"2511","zRH",252.584255477005
"2512","log10Dref",2.38374209424762
"2513","zT",29.4171642268428
"2514","zRH",194.94730981152
"2515","log10Dref",2.36786405056989
"2516","zT",28.6227357585055
"2517","zRH",212.370217168671
"2518","log10Dref",2.32710810852899
"2519","zT",28.9386107535429
"2520","zRH",243.669545655537
"2521","log10Dref",2.30340992132405
"2522","zT",29.6275625971527
"2523","zRH",280.608164161049
"2524","log10Dref",2.41351522392236
"2525","zT",28.7046792853596
"2526","zRH",260.130232043361
"2527","log10Dref",2.38462673957931
"2528","zT",28.8819092893662
"2529","zRH",196.002855183996
"2530","log10Dref",2.42245819273661
"2531","zT",27.690482150385
"2532","zRH",303.316473498655
"2533","log10Dref",2.41574051955268
"2534","zT",28.58884580357
"2535","zRH",299.119382512317
"2536","log10Dref",2.27212675965892
"2537","zT",29.3072345267026
"2538","zRH",328.529999156308
"2539","log10Dref",2.39004105021632
"2540","zT",29.0340830613442
"2541","zRH",278.915726317493
"2542","log10Dref",2.42461712685112
"2543","zT",29.01509754519
"2544","zRH",211.112116697406
"2545","log10Dref",2.35757177630387
"2546","zT",28.7956973922156
"2547","zRH",327.103720892604
"2548","log10Dref",2.43261521886766
"2549","zT",29.113999743766
"2550","zRH",169.279276843986
"2551","log10Dref",2.49759690166956
"2552","zT",28.2901190911368
"2553","zRH",177.644719919848
"2554","log10Dref",2.27566779420637
"2555","zT",28.7698149832958
"2556","zRH",616.971630504911
"2557","log10Dref",2.51074361580665
"2558","zT",28.08265594904
"2559","zRH",173.573643709665
"2560","log10Dref",2.33361061877292
"2561","zT",29.9334132198846
"2562","zRH",231.057883491315
"2563","log10Dref",2.23737673866322
"2564","zT",29.5573044038248
"2565","zRH",409.802112452422
"2566","log10Dref",2.40219619762035
"2567","zT",28.6338851399648
"2568","zRH",227.348559976788
"2569","log10Dref",2.29448544626618
"2570","zT",29.8351352978832
"2571","zRH",267.204278639902
"2572","log10Dref",2.37785985898028
"2573","zT",29.0487886985466
"2574","zRH",161.407974966306
"2575","log10Dref",2.51661896390555
"2576","zT",27.8372971479778
"2577","zRH",139.780716826015
"2578","log10Dref",2.42779433293112
"2579","zT",28.7351067432996
"2580","zRH",210.485886364833
"2581","log10Dref",2.47118076440663
"2582","zT",28.4029404621306
"2583","zRH",171.243459301264
"2584","log10Dref",2.28336999554651
"2585","zT",28.7825973811351
"2586","zRH",452.216396927465
"2587","log10Dref",2.43312730038061
"2588","zT",28.1157081720876
"2589","zRH",206.049486703574
"2590","log10Dref",2.23579256257829
"2591","zT",29.563995844665
"2592","zRH",423.009422881773
"2593","log10Dref",2.37044714377102
"2594","zT",28.9468962987736
"2595","zRH",250.838809966442
"2596","log10Dref",2.29548793807849
"2597","zT",29.246127444374
"2598","zRH",240.654658267475
"2599","log10Dref",2.30392141024626
"2600","zT",29.124821807286
"2601","zRH",285.989377863011
"2602","log10Dref",2.45311636492867
"2603","zT",28.6246561985671
"2604","zRH",181.01462497366
"2605","log10Dref",2.31999614056824
"2606","zT",28.9835306912688
"2607","zRH",239.27099721705
"2608","log10Dref",2.3497623346628
"2609","zT",29.1483005991473
"2610","zRH",207.49522861059
"2611","log10Dref",2.51397756424465
"2612","zT",28.3108789896966
"2613","zRH",235.652734129321
"2614","log10Dref",2.49512869901726
"2615","zT",28.4680290844844
"2616","zRH",157.471516417239
"2617","log10Dref",2.25625135223025
"2618","zT",29.0888659251
"2619","zRH",550.156118855359
"2620","log10Dref",2.48946352724163
"2621","zT",28.6841505517635
"2622","zRH",220.014694237867
"2623","log10Dref",2.37106250561374
"2624","zT",28.5703717371263
"2625","zRH",182.94350456951
"2626","log10Dref",2.42212547051589
"2627","zT",27.9297271848333
"2628","zRH",345.494148034165
"2629","log10Dref",2.29329575747795
"2630","zT",29.3348132692883
"2631","zRH",278.179202237051
"2632","log10Dref",2.29345247337537
"2633","zT",29.3788860489351
"2634","zRH",417.729776374909
"2635","log10Dref",2.32151542634359
"2636","zT",29.555212880681
"2637","zRH",266.126280012901
"2638","log10Dref",2.34104859845186
"2639","zT",29.2887148589291
"2640","zRH",273.321560828639
"2641","log10Dref",2.3096205064515
"2642","zT",29.3445551832529
"2643","zRH",397.638207965571
"2644","log10Dref",2.43425765386102
"2645","zT",28.4409400280502
"2646","zRH",211.237206260628
"2647","log10Dref",2.46556668427857
"2648","zT",28.3868982237977
"2649","zRH",273.409715106322
"2650","log10Dref",2.19610638731536
"2651","zT",29.6393212070592
"2652","zRH",510.172210870693
"2653","log10Dref",2.46284272785372
"2654","zT",28.4610269518071
"2655","zRH",195.486599761651
"2656","log10Dref",2.5703186699607
"2657","zT",27.6022874629629
"2658","zRH",169.898842212577
"2659","log10Dref",2.26880930298427
"2660","zT",29.3986912084088
"2661","zRH",250.044561588653
"2662","log10Dref",2.33936697182574
"2663","zT",29.1112097875606
"2664","zRH",316.072796960216
"2665","log10Dref",2.40954117315768
"2666","zT",29.0303787694104
"2667","zRH",241.841259174808
"2668","log10Dref",2.42697968560761
"2669","zT",28.7022773683644
"2670","zRH",158.551656205957
"2671","log10Dref",2.41152836616217
"2672","zT",28.119138153422
"2673","zRH",205.215252256766
"2674","log10Dref",2.37588535721585
"2675","zT",28.4702458272594
"2676","zRH",188.842200281735
"2677","log10Dref",2.46528269439228
"2678","zT",28.8441675611971
"2679","zRH",179.198509865822
"2680","log10Dref",2.30801550715952
"2681","zT",29.5810457686754
"2682","zRH",364.820111088662
"2683","log10Dref",2.44988046467169
"2684","zT",27.9223554892624
"2685","zRH",181.313892295727
"2686","log10Dref",2.28142696545801
"2687","zT",29.2522342030336
"2688","zRH",283.645037097264
"2689","log10Dref",2.35128426007832
"2690","zT",29.513854692002
"2691","zRH",324.55222601816
"2692","log10Dref",2.35860178337056
"2693","zT",28.407711115128
"2694","zRH",280.564185499533
"2695","log10Dref",2.38519999531636
"2696","zT",28.7054827395194
"2697","zRH",261.481601574865
"2698","log10Dref",2.39072598114016
"2699","zT",28.811728400012
"2700","zRH",270.106956763105
"2701","log10Dref",2.47043188534147
"2702","zT",28.5689187296139
"2703","zRH",196.739953474116
"2704","log10Dref",2.24925492490704
"2705","zT",29.5558418258152
"2706","zRH",373.852854574283
"2707","log10Dref",2.37822354048569
"2708","zT",29.0050245585634
"2709","zRH",264.697083933785
"2710","log10Dref",2.57749170661867
"2711","zT",28.3439691438915
"2712","zRH",142.806535160807
"2713","log10Dref",2.60277129867632
"2714","zT",28.291771901657
"2715","zRH",173.678820446869
"2716","log10Dref",2.18857657575083
"2717","zT",29.6562210041133
"2718","zRH",540.477779194107
"2719","log10Dref",2.27313112489619
"2720","zT",29.8092465155867
"2721","zRH",386.451762230834
"2722","log10Dref",2.334729523043
"2723","zT",28.4130531093044
"2724","zRH",490.769735951951
"2725","log10Dref",2.33026963570276
"2726","zT",28.1580232789346
"2727","zRH",255.33108868505
"2728","log10Dref",2.40987389742442
"2729","zT",28.8664214151313
"2730","zRH",180.362491228128
"2731","log10Dref",2.27719668817968
"2732","zT",29.649626838467
"2733","zRH",261.708226780649
"2734","log10Dref",2.41271853949023
"2735","zT",29.2118138932098
"2736","zRH",338.597183782748
"2737","log10Dref",2.37911600886969
"2738","zT",29.3485914069949
"2739","zRH",372.426708235383
"2740","log10Dref",2.38414931745298
"2741","zT",28.8970115401001
"2742","zRH",337.655207123262
"2743","log10Dref",2.30873000351591
"2744","zT",28.8423327347626
"2745","zRH",349.016795210313
"2746","log10Dref",2.47260132413825
"2747","zT",28.3907369258426
"2748","zRH",186.584559576302
"2749","log10Dref",2.50122120358616
"2750","zT",28.0936749998159
"2751","zRH",164.373172410482
"2752","log10Dref",2.39241770103086
"2753","zT",28.540600153842
"2754","zRH",261.849603028321
"2755","log10Dref",2.3459567589418
"2756","zT",28.8810766882449
"2757","zRH",280.024729966787
"2758","log10Dref",2.5007590638988
"2759","zT",28.2194425096796
"2760","zRH",222.724970470107
"2761","log10Dref",2.40209368614729
"2762","zT",29.1946251537755
"2763","zRH",228.91466505992
"2764","log10Dref",2.35495833030136
"2765","zT",28.7209127360061
"2766","zRH",276.84002157965
"2767","log10Dref",2.40713730818867
"2768","zT",28.6734763200819
"2769","zRH",178.334770087035
"2770","log10Dref",2.21365050429893
"2771","zT",29.6828914726551
"2772","zRH",346.486492429158
"2773","log10Dref",2.43372743375577
"2774","zT",28.854168172229
"2775","zRH",216.221460669238
"2776","log10Dref",2.34835363592766
"2777","zT",28.9245083868665
"2778","zRH",395.739005413963
"2779","log10Dref",2.34314398625439
"2780","zT",28.4650507289502
"2781","zRH",267.058173229355
"2782","log10Dref",2.37620924986358
"2783","zT",29.3050346705202
"2784","zRH",246.43433075159
"2785","log10Dref",2.36696080729239
"2786","zT",28.2360811264508
"2787","zRH",269.918589009808
"2788","log10Dref",2.48546297022915
"2789","zT",28.6402263402742
"2790","zRH",162.96398253622
"2791","log10Dref",2.31831902565443
"2792","zT",29.0156816673301
"2793","zRH",539.976945406227
"2794","log10Dref",2.325731532407
"2795","zT",28.797740228198
"2796","zRH",195.505738655141
"2797","log10Dref",2.30442745684569
"2798","zT",28.8134218710584
"2799","zRH",212.875763519546
"2800","log10Dref",2.36104053573243
"2801","zT",28.2800226619397
"2802","zRH",472.43401595007
"2803","log10Dref",2.35880850656515
"2804","zT",28.9207753608199
"2805","zRH",323.563730428214
"2806","log10Dref",2.47751285798921
"2807","zT",27.9604589042144
"2808","zRH",235.538290814114
"2809","log10Dref",2.42928588611369
"2810","zT",28.9759083793366
"2811","zRH",173.172182693305
"2812","log10Dref",2.39327302939865
"2813","zT",29.1298502525744
"2814","zRH",180.777566763087
"2815","log10Dref",2.34178085383909
"2816","zT",28.7580560216898
"2817","zRH",314.079063660339
"2818","log10Dref",2.31905703097615
"2819","zT",29.3782107979732
"2820","zRH",354.381651842059
"2821","log10Dref",2.30265051959208
"2822","zT",29.4681704475361
"2823","zRH",267.056552999315
"2824","log10Dref",2.38389889684105
"2825","zT",29.0320162202496
"2826","zRH",155.161861269348
"2827","log10Dref",2.28463870827443
"2828","zT",28.8767732120171
"2829","zRH",383.11655363515
"2830","log10Dref",2.30798893684419
"2831","zT",29.0242380852372
"2832","zRH",297.385474487133
"2833","log10Dref",2.21091217609963
"2834","zT",29.8144755080358
"2835","zRH",356.271404637661
"2836","log10Dref",2.29618417989636
"2837","zT",29.184249292531
"2838","zRH",239.26763181629
"2839","log10Dref",2.30859096711019
"2840","zT",29.5917753343589
"2841","zRH",400.014753982732
"2842","log10Dref",2.33705666378655
"2843","zT",28.7112491651623
"2844","zRH",496.064984680453
"2845","log10Dref",2.31072171567489
"2846","zT",28.9247620041689
"2847","zRH",325.569433934805
"2848","log10Dref",2.20694735054229
"2849","zT",30.0303374784831
"2850","zRH",648.70694223772
"2851","log10Dref",2.38806030349486
"2852","zT",28.5259283196479
"2853","zRH",259.374952744313
"2854","log10Dref",2.25862363645688
"2855","zT",29.1618206336809
"2856","zRH",379.357418590299
"2857","log10Dref",2.42557236207215
"2858","zT",28.5825167180348
"2859","zRH",241.622887158056
"2860","log10Dref",2.39475675836
"2861","zT",28.529427179663
"2862","zRH",229.387365525437
"2863","log10Dref",2.38076902849353
"2864","zT",28.9028235142294
"2865","zRH",233.354642842168
"2866","log10Dref",2.2777900843317
"2867","zT",30.0983382271941
"2868","zRH",236.48639781641
"2869","log10Dref",2.35684074881547
"2870","zT",28.6313569184016
"2871","zRH",456.818287959968
"2872","log10Dref",2.360921376217
"2873","zT",29.2964790833243
"2874","zRH",296.164236441718
"2875","log10Dref",2.30019219527054
"2876","zT",28.5079967029716
"2877","zRH",342.010309145619
"2878","log10Dref",2.49076447197252
"2879","zT",28.0211365593063
"2880","zRH",204.46581069963
"2881","log10Dref",2.32334042115114
"2882","zT",28.6941194459402
"2883","zRH",411.119578711488
"2884","log10Dref",2.28449239069571
"2885","zT",29.3873307206606
"2886","zRH",347.224877278202
"2887","log10Dref",2.38100908140302
"2888","zT",29.0442323571404
"2889","zRH",176.863876889886
"2890","log10Dref",2.41896079979004
"2891","zT",27.9205870151423
"2892","zRH",215.315225916191
"2893","log10Dref",2.3829895357145
"2894","zT",28.2416838687186
"2895","zRH",297.475089651738
"2896","log10Dref",2.16662072580674
"2897","zT",30.4465723517726
"2898","zRH",593.644466841621
"2899","log10Dref",2.38798924288451
"2900","zT",28.6486432489665
"2901","zRH",259.222083713499
"2902","log10Dref",2.48505834241824
"2903","zT",28.78783839678
"2904","zRH",150.640085979206
"2905","log10Dref",2.41785561434608
"2906","zT",28.206806514839
"2907","zRH",485.168094897619
"2908","log10Dref",2.56403511773046
"2909","zT",27.4594783542788
"2910","zRH",182.507963998555
"2911","log10Dref",2.38108194841562
"2912","zT",28.9527016891415
"2913","zRH",242.290553647703
"2914","log10Dref",2.42194167926846
"2915","zT",28.2390914950143
"2916","zRH",195.389522016405
"2917","log10Dref",2.46618988026935
"2918","zT",28.4742204221499
"2919","zRH",180.773407338077
"2920","log10Dref",2.46854911483573
"2921","zT",28.3845007396102
"2922","zRH",161.47621278971
"2923","log10Dref",2.56079074612241
"2924","zT",27.7048540515347
"2925","zRH",162.546575188545
"2926","log10Dref",2.2422691328541
"2927","zT",29.4389099620883
"2928","zRH",681.930459716817
"2929","log10Dref",2.30976817732703
"2930","zT",29.2219255636193
"2931","zRH",196.026689489513
"2932","log10Dref",2.38549506775223
"2933","zT",28.8954058357036
"2934","zRH",211.054865867693
"2935","log10Dref",2.33217215981208
"2936","zT",29.2702741168558
"2937","zRH",275.87071268346
"2938","log10Dref",2.31624810638613
"2939","zT",29.1166900687945
"2940","zRH",247.40387719649
"2941","log10Dref",2.37089261346148
"2942","zT",28.4303043212122
"2943","zRH",250.739192133243
"2944","log10Dref",2.29915290207011
"2945","zT",29.1468543592605
"2946","zRH",262.674073080455
"2947","log10Dref",2.33974203285301
"2948","zT",28.6785039954839
"2949","zRH",310.288343042335
"2950","log10Dref",2.41335110287641
"2951","zT",28.525446968701
"2952","zRH",212.436049887936
"2953","log10Dref",2.32035227129302
"2954","zT",28.9907954041663
"2955","zRH",315.678409234852
"2956","log10Dref",2.507123355396
"2957","zT",27.7184094076403
"2958","zRH",172.492240677244
"2959","log10Dref",2.38425719134487
"2960","zT",29.4473579833562
"2961","zRH",205.835722505688
"2962","log10Dref",2.4132424752656
"2963","zT",28.0438890813489
"2964","zRH",334.296981771567
"2965","log10Dref",2.48948084628346
"2966","zT",27.8764812524269
"2967","zRH",242.333715388072
"2968","log10Dref",2.29525466722544
"2969","zT",29.3223683237644
"2970","zRH",296.90837669272
"2971","log10Dref",2.29557874368218
"2972","zT",29.3353672126856
"2973","zRH",300.861634132682
"2974","log10Dref",2.27524488348285
"2975","zT",29.2554284360546
"2976","zRH",387.256756902084
"2977","log10Dref",2.33437950483549
"2978","zT",28.6681162505448
"2979","zRH",389.58725547551
"2980","log10Dref",2.54936220148192
"2981","zT",28.1036037259709
"2982","zRH",148.535678207516
"2983","log10Dref",2.42765661035262
"2984","zT",27.7154607134691
"2985","zRH",168.48155846012
"2986","log10Dref",2.1949166193775
"2987","zT",29.8485386736993
"2988","zRH",396.315081529165
"2989","log10Dref",2.37696905077793
"2990","zT",29.1559398888595
"2991","zRH",187.547380655075
"2992","log10Dref",2.3205023933497
"2993","zT",29.0715286874691
"2994","zRH",293.083215244831
"2995","log10Dref",2.36176115769569
"2996","zT",29.1317735698141
"2997","zRH",201.593472295237
"2998","log10Dref",2.47559776185209
"2999","zT",28.4761942649495
"3000","zRH",163.666662646897
